check_name,path,status,details
no CRLF line endings,thesis_exp/src/edujudge/exp09_pairwise_ordinal/sanity_check_exp09_setup.py,PASS,
no CR-only line endings,thesis_exp/src/edujudge/exp09_pairwise_ordinal/sanity_check_exp09_setup.py,PASS,
LF line endings,thesis_exp/src/edujudge/exp09_pairwise_ordinal/sanity_check_exp09_setup.py,PASS,
first line <= 1000 chars,thesis_exp/src/edujudge/exp09_pairwise_ordinal/sanity_check_exp09_setup.py,PASS,61
not collapsed-line file,thesis_exp/src/edujudge/exp09_pairwise_ordinal/sanity_check_exp09_setup.py,PASS,270
minimum line count,thesis_exp/src/edujudge/exp09_pairwise_ordinal/sanity_check_exp09_setup.py,PASS,lines=270; min>150
file size below 20MB,thesis_exp/src/edujudge/exp09_pairwise_ordinal/sanity_check_exp09_setup.py,PASS,12180
not checkpoint/weight artifact,thesis_exp/src/edujudge/exp09_pairwise_ordinal/sanity_check_exp09_setup.py,PASS,
no API key string,thesis_exp/src/edujudge/exp09_pairwise_ordinal/sanity_check_exp09_setup.py,PASS,
no CRLF line endings,thesis_exp/src/edujudge/exp09_pairwise_ordinal/train_qdpr1_pairwise.py,PASS,
no CR-only line endings,thesis_exp/src/edujudge/exp09_pairwise_ordinal/train_qdpr1_pairwise.py,PASS,
LF line endings,thesis_exp/src/edujudge/exp09_pairwise_ordinal/train_qdpr1_pairwise.py,PASS,
first line <= 1000 chars,thesis_exp/src/edujudge/exp09_pairwise_ordinal/train_qdpr1_pairwise.py,PASS,58
not collapsed-line file,thesis_exp/src/edujudge/exp09_pairwise_ordinal/train_qdpr1_pairwise.py,PASS,961
minimum line count,thesis_exp/src/edujudge/exp09_pairwise_ordinal/train_qdpr1_pairwise.py,PASS,lines=961; min>300
file size below 20MB,thesis_exp/src/edujudge/exp09_pairwise_ordinal/train_qdpr1_pairwise.py,PASS,43588
not checkpoint/weight artifact,thesis_exp/src/edujudge/exp09_pairwise_ordinal/train_qdpr1_pairwise.py,PASS,
no API key string,thesis_exp/src/edujudge/exp09_pairwise_ordinal/train_qdpr1_pairwise.py,PASS,
no CRLF line endings,thesis_exp/configs/exp09_pairwise_ordinal/exp09_qdpr1_pairwise_human_only.yaml,PASS,
no CR-only line endings,thesis_exp/configs/exp09_pairwise_ordinal/exp09_qdpr1_pairwise_human_only.yaml,PASS,
LF line endings,thesis_exp/configs/exp09_pairwise_ordinal/exp09_qdpr1_pairwise_human_only.yaml,PASS,
first line <= 1000 chars,thesis_exp/configs/exp09_pairwise_ordinal/exp09_qdpr1_pairwise_human_only.yaml,PASS,45
file size below 20MB,thesis_exp/configs/exp09_pairwise_ordinal/exp09_qdpr1_pairwise_human_only.yaml,PASS,1293
not checkpoint/weight artifact,thesis_exp/configs/exp09_pairwise_ordinal/exp09_qdpr1_pairwise_human_only.yaml,PASS,
no API key string,thesis_exp/configs/exp09_pairwise_ordinal/exp09_qdpr1_pairwise_human_only.yaml,PASS,
no CRLF line endings,thesis_exp/configs/exp09_pairwise_ordinal/exp09_qdpr1_pairwise_smoke.yaml,PASS,
no CR-only line endings,thesis_exp/configs/exp09_pairwise_ordinal/exp09_qdpr1_pairwise_smoke.yaml,PASS,
LF line endings,thesis_exp/configs/exp09_pairwise_ordinal/exp09_qdpr1_pairwise_smoke.yaml,PASS,
first line <= 1000 chars,thesis_exp/configs/exp09_pairwise_ordinal/exp09_qdpr1_pairwise_smoke.yaml,PASS,45
file size below 20MB,thesis_exp/configs/exp09_pairwise_ordinal/exp09_qdpr1_pairwise_smoke.yaml,PASS,1446
not checkpoint/weight artifact,thesis_exp/configs/exp09_pairwise_ordinal/exp09_qdpr1_pairwise_smoke.yaml,PASS,
no API key string,thesis_exp/configs/exp09_pairwise_ordinal/exp09_qdpr1_pairwise_smoke.yaml,PASS,
no CRLF line endings,thesis_exp/scripts/run_exp09_qdpr1_smoke.sh,PASS,
no CR-only line endings,thesis_exp/scripts/run_exp09_qdpr1_smoke.sh,PASS,
LF line endings,thesis_exp/scripts/run_exp09_qdpr1_smoke.sh,PASS,
first line <= 1000 chars,thesis_exp/scripts/run_exp09_qdpr1_smoke.sh,PASS,19
not collapsed-line file,thesis_exp/scripts/run_exp09_qdpr1_smoke.sh,PASS,141
file size below 20MB,thesis_exp/scripts/run_exp09_qdpr1_smoke.sh,PASS,4898
not checkpoint/weight artifact,thesis_exp/scripts/run_exp09_qdpr1_smoke.sh,PASS,
no API key string,thesis_exp/scripts/run_exp09_qdpr1_smoke.sh,PASS,
no CRLF line endings,thesis_exp/scripts/run_exp09_qdpr1_train.sh,PASS,
no CR-only line endings,thesis_exp/scripts/run_exp09_qdpr1_train.sh,PASS,
LF line endings,thesis_exp/scripts/run_exp09_qdpr1_train.sh,PASS,
first line <= 1000 chars,thesis_exp/scripts/run_exp09_qdpr1_train.sh,PASS,19
not collapsed-line file,thesis_exp/scripts/run_exp09_qdpr1_train.sh,PASS,168
file size below 20MB,thesis_exp/scripts/run_exp09_qdpr1_train.sh,PASS,5873
not checkpoint/weight artifact,thesis_exp/scripts/run_exp09_qdpr1_train.sh,PASS,
no API key string,thesis_exp/scripts/run_exp09_qdpr1_train.sh,PASS,
no CRLF line endings,thesis_exp/scripts/sync_exp09_qdpr1_to_server.sh,PASS,
no CR-only line endings,thesis_exp/scripts/sync_exp09_qdpr1_to_server.sh,PASS,
LF line endings,thesis_exp/scripts/sync_exp09_qdpr1_to_server.sh,PASS,
first line <= 1000 chars,thesis_exp/scripts/sync_exp09_qdpr1_to_server.sh,PASS,19
not collapsed-line file,thesis_exp/scripts/sync_exp09_qdpr1_to_server.sh,PASS,63
file size below 20MB,thesis_exp/scripts/sync_exp09_qdpr1_to_server.sh,PASS,4140
not checkpoint/weight artifact,thesis_exp/scripts/sync_exp09_qdpr1_to_server.sh,PASS,
no API key string,thesis_exp/scripts/sync_exp09_qdpr1_to_server.sh,PASS,
Markdown max prose line length,thesis_exp/outputs/exp09_pairwise_ordinal/report.md,PASS,prose=91; table=106
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/report.md,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/report.md,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/report.md,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/report.md,PASS,45
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/report.md,PASS,23
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/report.md,PASS,lines=23; bytes=1111
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/report.md,PASS,1111
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/report.md,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/report.md,PASS,
Markdown max prose line length,thesis_exp/outputs/exp09_pairwise_ordinal/reports/notion_exp09_pairwise_summary.md,PASS,prose=91; table=106
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/reports/notion_exp09_pairwise_summary.md,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/reports/notion_exp09_pairwise_summary.md,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/reports/notion_exp09_pairwise_summary.md,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/reports/notion_exp09_pairwise_summary.md,PASS,45
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/reports/notion_exp09_pairwise_summary.md,PASS,23
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/reports/notion_exp09_pairwise_summary.md,PASS,lines=23; bytes=1111
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/reports/notion_exp09_pairwise_summary.md,PASS,1111
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/reports/notion_exp09_pairwise_summary.md,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/reports/notion_exp09_pairwise_summary.md,PASS,
Markdown max prose line length,thesis_exp/outputs/exp09_pairwise_ordinal/reports/pair_dataset_report.md,PASS,prose=99; table=34
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/reports/pair_dataset_report.md,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/reports/pair_dataset_report.md,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/reports/pair_dataset_report.md,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/reports/pair_dataset_report.md,PASS,26
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/reports/pair_dataset_report.md,PASS,30
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/reports/pair_dataset_report.md,PASS,lines=30; bytes=746
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/reports/pair_dataset_report.md,PASS,746
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/reports/pair_dataset_report.md,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/reports/pair_dataset_report.md,PASS,
Markdown max prose line length,thesis_exp/outputs/exp09_pairwise_ordinal/reports/review_package.md,PASS,prose=91; table=106
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/reports/review_package.md,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/reports/review_package.md,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/reports/review_package.md,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/reports/review_package.md,PASS,45
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/reports/review_package.md,PASS,23
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/reports/review_package.md,PASS,lines=23; bytes=1111
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/reports/review_package.md,PASS,1111
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/reports/review_package.md,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/reports/review_package.md,PASS,
Markdown max prose line length,thesis_exp/outputs/exp09_pairwise_ordinal/review_package.md,PASS,prose=91; table=106
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/review_package.md,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/review_package.md,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/review_package.md,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/review_package.md,PASS,45
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/review_package.md,PASS,23
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/review_package.md,PASS,lines=23; bytes=1111
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/review_package.md,PASS,1111
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/review_package.md,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/review_package.md,PASS,
Markdown max prose line length,thesis_exp/outputs/exp09_pairwise_ordinal/sanity_check_exp09_setup.md,PASS,prose=31; table=355
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/sanity_check_exp09_setup.md,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/sanity_check_exp09_setup.md,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/sanity_check_exp09_setup.md,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/sanity_check_exp09_setup.md,PASS,25
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/sanity_check_exp09_setup.md,PASS,111
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/sanity_check_exp09_setup.md,PASS,lines=111; bytes=7160
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/sanity_check_exp09_setup.md,PASS,7160
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/sanity_check_exp09_setup.md,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/sanity_check_exp09_setup.md,PASS,
CSV readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_delta_vs_baselines.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_delta_vs_baselines.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_delta_vs_baselines.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_delta_vs_baselines.csv,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_delta_vs_baselines.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_delta_vs_baselines.csv,PASS,83
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_delta_vs_baselines.csv,PASS,2
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_delta_vs_baselines.csv,PASS,lines=2; bytes=159
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_delta_vs_baselines.csv,PASS,159
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_delta_vs_baselines.csv,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_delta_vs_baselines.csv,PASS,
CSV readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_high_score_comparison.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_high_score_comparison.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_high_score_comparison.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_high_score_comparison.csv,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_high_score_comparison.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_high_score_comparison.csv,PASS,83
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_high_score_comparison.csv,PASS,2
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_high_score_comparison.csv,PASS,lines=2; bytes=193
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_high_score_comparison.csv,PASS,193
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_high_score_comparison.csv,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_high_score_comparison.csv,PASS,
CSV readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_low_score_comparison.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_low_score_comparison.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_low_score_comparison.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_low_score_comparison.csv,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_low_score_comparison.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_low_score_comparison.csv,PASS,83
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_low_score_comparison.csv,PASS,2
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_low_score_comparison.csv,PASS,lines=2; bytes=187
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_low_score_comparison.csv,PASS,187
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_low_score_comparison.csv,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_low_score_comparison.csv,PASS,
CSV readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_main_comparison.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_main_comparison.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_main_comparison.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_main_comparison.csv,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_main_comparison.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_main_comparison.csv,PASS,300
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_main_comparison.csv,PASS,10
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_main_comparison.csv,PASS,lines=10; bytes=3645
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_main_comparison.csv,PASS,3645
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_main_comparison.csv,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/tables/exp09_main_comparison.csv,PASS,
CSV readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_distribution.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_distribution.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_distribution.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_distribution.csv,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_distribution.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_distribution.csv,PASS,50
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_distribution.csv,PASS,9
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_distribution.csv,PASS,lines=9; bytes=267
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_distribution.csv,PASS,267
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_distribution.csv,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_distribution.csv,PASS,
CSV readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_inventory.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_inventory.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_inventory.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_inventory.csv,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_inventory.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_inventory.csv,PASS,89
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_inventory.csv,PASS,3
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_inventory.csv,PASS,lines=3; bytes=142
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_inventory.csv,PASS,142
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_inventory.csv,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_inventory.csv,PASS,
CSV readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_label_gap_distribution.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_label_gap_distribution.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_label_gap_distribution.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_label_gap_distribution.csv,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_label_gap_distribution.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_label_gap_distribution.csv,PASS,26
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_label_gap_distribution.csv,PASS,9
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_label_gap_distribution.csv,PASS,lines=9; bytes=180
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_label_gap_distribution.csv,PASS,180
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_label_gap_distribution.csv,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_label_gap_distribution.csv,PASS,
CSV readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_priority_distribution.csv,PASS,
